endtime_iso,endtime_video,fullscreen,id,label,starttime_iso,starttime_video,video_id,video_length,video_order,duration_fixation_aoi_face,duration_fixation_aoi_face_max,duration_fixation_aoi_out,duration_fixation_aoi_out_max,duration_fixation_aoi_slide,duration_fixation_aoi_slide_max,duration_fixation_aoi_subtitle,duration_fixation_aoi_subtitle_max,fixation_saccade_ratio,fixationduration_kurtosis,fixationduration_max,fixationduration_mean,fixationduration_median,fixationduration_min,fixationduration_range,fixationduration_skew,fixationduration_stddev,num_saccade_aoi_face_aoi2in,num_saccade_aoi_face_in2aoi,num_saccade_aoi_face_in2out,num_saccade_aoi_face_out2in,num_saccade_aoi_face_within,num_saccade_aoi_slide_aoi2in,num_saccade_aoi_slide_in2aoi,num_saccade_aoi_slide_in2out,num_saccade_aoi_slide_out2in,num_saccade_aoi_slide_within,num_saccade_aoi_subtitle_aoi2in,num_saccade_aoi_subtitle_in2aoi,num_saccade_aoi_subtitle_in2out,num_saccade_aoi_subtitle_out2in,num_saccade_aoi_subtitle_within,saccade_horizonratio,saccade_num,saccadeangel_kurtosis,saccadeangel_max,saccadeangel_mean,saccadeangel_median,saccadeangel_min,saccadeangel_range,saccadeangel_skew,saccadeangel_stddev,saccadedistance_kurtosis,saccadedistance_max,saccadedistance_mean,saccadedistance_median,saccadedistance_min,saccadedistance_range,saccadedistance_skew,saccadedistance_stddev,saccadeduration_kurtosis,saccadeduration_max,saccadeduration_mean,saccadeduration_median,saccadeduration_min,saccadeduration_range,saccadeduration_skew,saccadeduration_stddev
2017-04-12T11:23:57.088Z,191.99508202288817,1.0,Anon02,1.0,2017-04-12T11:23:27.088Z,161.995082023,Solar,468,1.0,0.0372772273647,217.99993515,0.499051994597,806.999921799,0.448539950707,1200.00004768,0.0151308273314,200.000047684,0.88549364806,14.2356680411,1200.00004768,248.773592823,200.999975204,128.000020981,1072.0000267,3.71129369325,166.552737952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-1.15062332512,83.7965520983,1.17656939135,9.04514385413,-89.3669232286,173.163475327,-0.109281838655,50.5424781423,0.77323589349,843.585798837,298.84385683,265.699077906,63.6396103068,779.946188531,0.956934702014,158.441463956,8.81509301301,1411.0,283.619047619,202.0,128.0,1283.0,2.98202141823,225.46440458
2017-04-12T11:24:43.152Z,238.06836195613099,1.0,Anon02,0.0,2017-04-12T11:24:13.152Z,208.068361956,Solar,468,1.0,0.136768857851,400.000095367,0.451796113798,942.999839783,0.411435028351,618.000030518,0.0,0.0,0.904282476104,20.000812886,942.999839783,229.181038922,201.999902725,173.999786377,769.000053406,4.37308952793,112.97235324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,-0.894263733672,88.2259191412,4.54365437516,7.13030530838,-88.6360724684,176.86199161,-0.0927011072395,47.7502516295,0.788919670595,905.345238017,321.498807487,302.925733473,42.0119030752,863.333334942,0.831045247786,161.585243942,12.4827443182,1137.0,255.643478261,202.0,174.0,963.0,3.43208372826,159.088446349
2017-04-12T11:25:46.437Z,301.3423909885559,1.0,Anon02,0.0,2017-04-12T11:25:16.437Z,271.342390989,Solar,468,1.0,0.107668500856,1396.99983597,0.484640352212,1793.99991035,0.407691146932,2779.99997139,0.0,0.0,0.913314717766,16.7683951502,2779.99997139,335.417720336,204.999923706,166.000127792,2613.9998436,3.90071667133,408.919765632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,-0.879982293073,90.0,1.98211242827,4.83795524116,-81.3218311148,171.321831115,0.0698976920268,43.8498903023,-0.185689671715,751.694751877,311.353739382,297.701682878,14.1421356237,737.552616254,0.575336544881,172.741983061,14.3361994497,2989.0,371.961538462,205.0,166.0,2823.0,3.6149392991,458.706107865
2017-04-12T11:26:37.536Z,352.44620404005434,1.0,Anon02,1.0,2017-04-12T11:26:07.536Z,322.44620404,Solar,468,1.0,0.0783202269312,395.999908447,0.374440844445,786.999940872,0.54018200719,1413.99979591,0.00705692143326,183.000087738,0.87043502149,15.2194374801,1413.99979591,261.939395558,200.999975204,170.000076294,1243.99971962,3.73935676832,193.35853713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,-0.814429546662,88.8361374983,1.61489772521,3.14902041885,-90.0,178.836137498,-0.107253700005,48.7006928987,-0.207694185059,936.393613818,344.826275526,288.145188886,22.0227155455,914.370898273,0.730494472218,207.896235494,8.81203338455,1597.0,304.0,206.0,170.0,1427.0,2.909400342,252.530903342
2017-04-12T11:27:09.169Z,384.09090891607667,1.0,Anon02,0.0,2017-04-12T11:26:39.169Z,354.090908916,Solar,468,1.0,0.00816056903969,222.00012207,0.285583010764,408.999919891,0.699272159898,1582.99994469,0.00698426029861,189.999818802,0.918650600567,12.228998326,1582.99994469,277.591839129,203.999996185,162.999868393,1420.00007629,3.51255822438,248.101882994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,-0.912062178233,84.9812346589,-0.876477360858,-1.13939959324,-84.7528610984,169.734095757,-0.0045199366159,45.3095929279,-0.0315084410531,801.319536764,310.538977024,263.488747388,23.1641485442,778.15538822,0.812558926991,188.658299533,12.100434585,1787.0,305.288659794,206.0,163.0,1624.0,3.39760955491,279.415330619
2017-04-12T11:28:14.365Z,449.27085298283384,1.0,Anon02,1.0,2017-04-12T11:27:44.365Z,419.270852983,Solar,468,1.0,0.0152009895977,207.999944687,0.520774671466,785.999774933,0.464024338937,1218.00017357,0.0,0.0,0.894090417944,10.4922760835,1218.00017357,258.66990645,202.999830246,158.999919891,1059.00025368,3.26852657076,181.493391841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,-0.964165623375,89.2257798351,3.65294474682,1.74746480623,-86.8372769273,176.063056762,0.0849439234517,48.5449291274,0.717880659696,866.455422973,316.876466548,270.839996081,22.1712088078,844.284214166,1.02240283208,187.166697617,6.84542342902,1402.0,292.147058824,202.5,159.0,1243.0,2.76104702963,243.23366467
2017-04-12T11:34:18.453Z,38.678071131607055,1.0,Anon02,0.0,2017-04-12T11:33:48.453Z,8.67807113161,Nuclear,400.921,2.0,0.0754232129922,209.000110626,0.704886551418,586.999893188,0.185045586462,223.999977112,0.034644649128,208.999872208,0.979163176869,95.3973398121,586.999893188,202.65277889,200.000047684,161.000013351,425.999879837,8.98016447348,35.2367497933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,-1.01059147713,89.4594898129,7.94699929932,14.8043657072,-89.8527104028,179.312200216,-0.406617711285,50.864799015,0.364508875356,2080.6864252,741.33053635,706.584212957,72.9931503636,2007.69327483,0.735024939453,431.642701044,68.1296703905,786.0,208.412587413,201.0,160.0,626.0,7.60966376438,58.0198095748
2017-04-12T11:35:09.691Z,89.9140830667572,1.0,Anon02,1.0,2017-04-12T11:34:39.691Z,59.9140830668,Nuclear,400.921,2.0,0.0282986919422,217.000007629,0.836267014925,392.000198364,0.128799676018,224.999904633,0.00663461711512,195.999860764,0.992307960557,30.7174315135,392.000198364,200.965988393,199.000120163,147.000074387,245.000123978,3.87567987238,22.9179158201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,-1.01483578095,89.8358291613,10.8528852979,12.0507848834,-89.7106298366,179.546458998,-0.256077023484,50.2415239233,-0.0287299163161,2100.55468865,751.851051435,664.743886206,47.1699056603,2053.38478299,0.78097617423,437.425907049,62.9015905437,596.0,203.910958904,199.5,147.0,449.0,7.10181394359,40.2218030619
2017-04-12T11:36:04.277Z,144.505356,1.0,Anon02,0.0,2017-04-12T11:35:34.277Z,114.505356,Nuclear,400.921,2.0,0.108144057591,1016.00003242,0.740909270537,384.999990463,0.13715742839,241.999864578,0.0137892434829,200.999975204,0.959598332692,98.8956657639,1016.00003242,208.562043461,200.000047684,165.999889374,850.000143051,9.56167717993,74.398108954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,-0.752039153498,88.366754302,11.0028662649,19.262864888,-86.4433735198,174.810127822,-0.407828144114,46.6406449264,-0.0785811582113,2020.08514672,762.921443704,746.369279835,54.1294744109,1965.95567231,0.422098414959,385.046179941,59.9110243153,1210.0,218.941176471,200.0,166.0,1044.0,7.17524211569,104.279161862
2017-04-12T11:36:58.353Z,198.59747987411498,1.0,Anon02,1.0,2017-04-12T11:36:28.353Z,168.597479874,Nuclear,400.921,2.0,0.0710665025012,213.999986649,0.779703970524,397.000074387,0.121316578149,224.00021553,0.0279129488256,213.000059128,0.993286780653,43.8007834663,397.000074387,201.306120879,200.999975204,157.999992371,239.000082016,4.98638919399,21.5572810202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,-1.07504257561,88.2100893918,10.7425732565,20.5560452196,-89.2578681958,177.467957588,-0.328183572819,50.2409179676,0.392045951881,1806.69781646,664.518314156,599.84450819,11.6619037897,1795.03591267,0.846570203607,382.563124324,64.7988031988,573.0,204.054794521,201.0,158.0,415.0,7.37626588734,37.8334093174
2017-04-12T11:37:32.694Z,232.93429395422362,1.0,Anon02,0.0,2017-04-12T11:37:02.694Z,202.934293954,Nuclear,400.921,2.0,0.0346047828119,213.999986649,0.808023419196,381.999969482,0.157371797992,407.999992371,0.0,0.0,0.985778014254,41.861855371,407.999992371,202.6827582,199.000120163,164.000034332,243.999958038,5.81541215819,25.6629793424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,-0.869719701924,89.5766398761,13.1746015464,25.8062110528,-89.6632999806,179.239939857,-0.479265122823,49.1496218172,3.54535304206,3488.44162915,870.666685422,781.552636302,58.357138,3430.08449115,1.56725669159,581.033497229,48.8114758588,606.0,207.034722222,199.5,164.0,442.0,6.81456632177,50.6564426629
