endtime_iso,endtime_video,fullscreen,id,label,starttime_iso,starttime_video,video_id,video_length,video_order,duration_fixation_aoi_face,duration_fixation_aoi_face_max,duration_fixation_aoi_out,duration_fixation_aoi_out_max,duration_fixation_aoi_slide,duration_fixation_aoi_slide_max,duration_fixation_aoi_subtitle,duration_fixation_aoi_subtitle_max,fixation_saccade_ratio,fixationduration_kurtosis,fixationduration_max,fixationduration_mean,fixationduration_median,fixationduration_min,fixationduration_range,fixationduration_skew,fixationduration_stddev,num_saccade_aoi_face_aoi2in,num_saccade_aoi_face_in2aoi,num_saccade_aoi_face_in2out,num_saccade_aoi_face_out2in,num_saccade_aoi_face_within,num_saccade_aoi_slide_aoi2in,num_saccade_aoi_slide_in2aoi,num_saccade_aoi_slide_in2out,num_saccade_aoi_slide_out2in,num_saccade_aoi_slide_within,num_saccade_aoi_subtitle_aoi2in,num_saccade_aoi_subtitle_in2aoi,num_saccade_aoi_subtitle_in2out,num_saccade_aoi_subtitle_out2in,num_saccade_aoi_subtitle_within,saccade_horizonratio,saccade_num,saccadeangel_kurtosis,saccadeangel_max,saccadeangel_mean,saccadeangel_median,saccadeangel_min,saccadeangel_range,saccadeangel_skew,saccadeangel_stddev,saccadedistance_kurtosis,saccadedistance_max,saccadedistance_mean,saccadedistance_median,saccadedistance_min,saccadedistance_range,saccadedistance_skew,saccadedistance_stddev,saccadeduration_kurtosis,saccadeduration_max,saccadeduration_mean,saccadeduration_median,saccadeduration_min,saccadeduration_range,saccadeduration_skew,saccadeduration_stddev
2017-04-12T09:43:29.020Z,221.46986591989136,0.0,Anon01,1.0,2017-04-12T09:42:59.020Z,191.46986592,Solar,468.0214058956916,2.0,0.133556285092,3205.0,0.34044119903,2928.0,0.485134844905,1814.0,0.0408676709723,421.0,20.2945205479,6.58231488933,3205.0,639.078431373,377.0,180.0,3025.0,2.49798054987,626.41891775,0.02,0.02,0.04,0.06,0.0,0.0,0.06,0.18,0.24,0.28,0.06,0.0,0.08,0.02,0.0,0.137254901961,50.0,-1.48889925714,355.36,185.598823529,159.05,5.47,349.89,0.09772786927,96.1769286396,4.01683402231,439.329033869,104.971871499,68.7601507631,35.0,404.329033869,2.16997765368,96.6475358923,2.06799325954,43.0,32.12,31.0,29.0,14.0,1.67090300638,3.50793386483
2017-04-12T09:44:20.584Z,273.051388164032,0.0,Anon01,1.0,2017-04-12T09:43:50.584Z,243.051388164,Solar,468.0214058956916,2.0,0.0,0.0,0.460670326298,754.0,0.444440656006,1001.0,0.0948890176958,1041.0,7.83150867824,1.97022993205,1041.0,385.907894737,325.0,179.0,862.0,1.50754122055,191.654924115,0.0,0.0,0.0,0.0,0.0,0.0133333333333,0.0,0.146666666667,0.146666666667,0.28,0.0,0.0133333333333,0.0666666666667,0.0666666666667,0.0,0.236842105263,75.0,-1.28501617119,358.57,186.156710526,212.14,0.0,358.57,-0.117257369976,105.04265867,,,,,,,,,50.2121429978,850.0,49.9333333333,32.0,27.0,823.0,6.99719579468,101.332368416
2017-04-12T09:45:04.770Z,317.22300708392333,0.0,Anon01,0.0,2017-04-12T09:44:34.770Z,287.223007084,Solar,468.0214058956916,2.0,0.555294404933,7196.0,0.290253655261,1768.0,0.131742010317,643.0,0.0227099294893,454.0,15.1952690167,48.4231223579,7196.0,511.890625,340.5,188.0,7008.0,6.82537769829,882.829685535,0.0,0.015873015873,0.126984126984,0.126984126984,0.269841269841,0.031746031746,0.015873015873,0.047619047619,0.031746031746,0.111111111111,0.015873015873,0.015873015873,0.015873015873,0.015873015873,0.0,0.125,63.0,-1.50333437702,356.12,181.02078125,222.34,6.12,350.0,-0.126538835667,98.424943077,,,,,,,,,50.4803386492,129.0,34.2222222222,32.0,25.0,104.0,7.00146585449,12.440900856
2017-04-12T09:45:46.779Z,359.2447530743866,0.0,Anon01,1.0,2017-04-12T09:45:16.779Z,329.244753074,Solar,468.0214058956916,2.0,0.220510621454,1028.0,0.532689009104,767.0,0.175188019528,682.0,0.0716123499142,534.0,10.8620566105,3.74978347131,1028.0,344.5,297.0,179.0,849.0,1.78069844254,168.888882243,0.0459770114943,0.0344827586207,0.0459770114943,0.0459770114943,0.0919540229885,0.0344827586207,0.0344827586207,0.0804597701149,0.0804597701149,0.0459770114943,0.0229885057471,0.0344827586207,0.0459770114943,0.0574712643678,0.0,0.215909090909,87.0,-1.42220587217,358.98,195.305454545,171.14,20.04,338.94,0.0143182589428,99.3550200945,,,,,,,,,8.19495695413,51.0,32.0804597701,31.0,27.0,24.0,2.46371015341,3.93399095653
2017-04-12T09:46:35.371Z,407.82918799046325,0.0,Anon01,1.0,2017-04-12T09:46:05.371Z,377.82918799,Solar,468.0214058956916,2.0,0.363288854281,4540.0,0.582309843202,2303.0,0.00952111280218,269.0,0.0448801897144,396.0,7.28357824181,30.391471981,4540.0,463.163934426,294.0,185.0,4355.0,5.26694792021,613.216838613,0.0166666666667,0.0333333333333,0.0666666666667,0.0833333333333,0.15,0.0,0.0,0.0166666666667,0.0166666666667,0.0,0.0333333333333,0.0166666666667,0.0333333333333,0.0166666666667,0.0166666666667,0.114754098361,60.0,-1.55785151704,335.56,165.37852459,122.85,9.46,326.1,0.0927647022935,94.1230323868,,,,,,,,,26.6764460155,880.0,64.65,32.0,24.0,856.0,5.08450984897,129.202918569
2017-04-12T09:47:08.563Z,441.0306919752045,0.0,Anon01,0.0,2017-04-12T09:46:38.563Z,411.030691975,Solar,468.0214058956916,2.0,0.303762335526,7448.0,0.375342653509,1107.0,0.196614583333,578.0,0.124280427632,488.0,10.4340364676,53.4990224566,7448.0,463.238095238,312.0,177.0,7271.0,7.31658809166,904.331897815,0.0161290322581,0.0161290322581,0.0322580645161,0.0161290322581,0.0,0.0322580645161,0.0483870967742,0.0806451612903,0.112903225806,0.145161290323,0.0483870967742,0.0322580645161,0.112903225806,0.0967741935484,0.0322580645161,0.269841269841,62.0,-1.35588050907,356.13,180.855079365,176.79,1.25,354.88,0.0200893552382,105.430175763,,,,,,,,,16.2094600986,320.0,45.1129032258,32.0,25.0,295.0,4.23750017101,56.0840684752
2017-04-12T11:21:22.331Z,37.23875002098084,1.0,Anon02,0.0,2017-04-12T11:20:52.331Z,7.23875002098,Solar,468,1.0,0.628255428533,2953.0,0.0245890549956,188.0,0.0787729148346,665.0,0.268382601637,529.0,12.0776143791,13.7005428189,2953.0,461.96875,300.5,167.0,2786.0,3.4905962888,464.920153385,0.0952380952381,0.0952380952381,0.015873015873,0.015873015873,0.333333333333,0.0634920634921,0.047619047619,0.0,0.0,0.031746031746,0.047619047619,0.0634920634921,0.047619047619,0.047619047619,0.301587301587,0.515625,63.0,-1.27154766164,358.63,188.09796875,182.14,1.48,357.15,-0.173011413623,116.883058588,-0.142169658301,870.021264108,263.137242564,155.051604313,37.0135110466,833.007753061,1.12101502596,250.112224629,16.3318313952,262.0,38.8571428571,28.0,27.0,235.0,4.26952862744,46.2775811
2017-04-12T11:22:15.426Z,90.34618613351441,1.0,Anon02,0.0,2017-04-12T11:21:45.426Z,60.3461861335,Solar,468,1.0,0.0520458633094,496.0,0.381145083933,525.0,0.276041666667,542.0,0.290767386091,409.0,6.18636995828,0.567508519459,542.0,280.926315789,270.0,163.0,379.0,0.913384007267,89.4123789976,0.0106382978723,0.0106382978723,0.0106382978723,0.0106382978723,0.0212765957447,0.0212765957447,0.031914893617,0.0744680851064,0.0851063829787,0.159574468085,0.031914893617,0.0212765957447,0.13829787234,0.13829787234,0.127659574468,0.442105263158,94.0,-1.28647125267,359.81,173.777473684,175.03,0.88,358.93,0.00763805175279,115.01965454,,,,,,,,,13.0005212079,345.0,45.8936170213,28.0,25.0,320.0,3.74263347349,61.7726559498
2017-04-12T11:23:09.261Z,144.1697158817444,1.0,Anon02,0.0,2017-04-12T11:22:39.261Z,114.169715882,Solar,468,1.0,0.012370491008,357.0,0.430645552514,485.0,0.486260785197,517.0,0.0707231712811,359.0,6.28736383442,0.406709943851,517.0,267.212962963,251.5,149.0,368.0,0.881240958388,80.8480571843,0.0,0.00934579439252,0.0,0.00934579439252,0.0,0.00934579439252,0.00934579439252,0.11214953271,0.121495327103,0.364485981308,0.00934579439252,0.0,0.0560747663551,0.0373831775701,0.018691588785,0.314814814815,107.0,-1.41715304581,356.89,170.744537037,173.035,1.19,355.7,0.0582096175151,109.78143469,,,,,,,,,25.658293239,499.0,42.8971962617,28.0,25.0,474.0,5.07845433677,69.4142292746
2017-04-12T11:23:57.088Z,191.99508202288817,1.0,Anon02,1.0,2017-04-12T11:23:27.088Z,161.995082023,Solar,468,1.0,0.0641390421994,697.0,0.453086969936,527.0,0.169654794145,504.0,0.31311919372,550.0,7.16556128715,1.90967692424,697.0,277.819047619,249.0,154.0,543.0,1.32674577551,104.245386419,0.00961538461538,0.0192307692308,0.0192307692308,0.0288461538462,0.0192307692308,0.0288461538462,0.0480769230769,0.0673076923077,0.0865384615385,0.0576923076923,0.0576923076923,0.0288461538462,0.125,0.0961538461538,0.163461538462,0.447619047619,104.0,-1.30605828314,358.16,181.387619048,181.77,1.12,357.04,-0.0578431052465,116.925546555,-0.231710293539,939.938827797,317.007309429,239.375519467,9.05538513814,930.883442659,0.984803606721,257.962225916,26.1371100046,383.0,39.1442307692,27.0,25.0,358.0,5.16188722103,53.4576428783
2017-04-12T11:24:43.152Z,238.06836195613099,1.0,Anon02,0.0,2017-04-12T11:24:13.152Z,208.068361956,Solar,468,1.0,0.0510014693373,373.0,0.460637228366,759.0,0.247737993968,527.0,0.240623308329,658.0,3.31266811836,4.38327870173,759.0,269.395833333,246.5,38.0,721.0,1.70149114203,110.527662371,0.0,0.0210526315789,0.0210526315789,0.0315789473684,0.0105263157895,0.0631578947368,0.0631578947368,0.0947368421053,0.0947368421053,0.105263157895,0.0631578947368,0.0421052631579,0.136842105263,0.115789473684,0.0631578947368,0.427083333333,95.0,-1.41081141553,358.58,177.721666667,171.75,0.54,358.04,0.0550065832932,119.503977685,2.06126835871,1092.4234527,289.403500465,225.656819086,36.8917334914,1055.5317192,1.4976149731,221.430120194,29.5816957959,1620.0,82.1789473684,28.0,25.0,1595.0,5.36886510814,233.848352973
2017-04-12T11:25:46.437Z,301.3423909885559,1.0,Anon02,0.0,2017-04-12T11:25:16.437Z,271.342390989,Solar,468,1.0,0.239639768935,931.0,0.259875856625,421.0,0.177029887697,515.0,0.323454486742,558.0,5.54315831344,5.47408899143,931.0,281.525252525,244.0,135.0,796.0,1.84680243853,127.221380535,0.0510204081633,0.0408163265306,0.030612244898,0.030612244898,0.122448979592,0.030612244898,0.0714285714286,0.0204081632653,0.0612244897959,0.112244897959,0.0714285714286,0.0408163265306,0.122448979592,0.0816326530612,0.142857142857,0.484848484848,98.0,-1.23564693369,359.11,178.975353535,163.03,0.41,358.7,0.0816276488678,113.855098849,0.362181882392,969.965463303,272.44238991,174.6555867,39.2937654088,930.671697894,1.2516757607,254.465789563,10.9874226021,475.0,51.306122449,27.0,25.0,450.0,3.48599455137,84.7901862057
2017-04-12T11:26:37.536Z,352.44620404005434,1.0,Anon02,1.0,2017-04-12T11:26:07.536Z,322.44620404,Solar,468,1.0,0.0,0.0,0.354035040552,405.0,0.14432943496,543.0,0.501635524488,542.0,2.22813498403,2.97575513016,543.0,234.915789474,225.0,34.0,509.0,1.19159314886,83.3755818296,0.0,0.0,0.0,0.0,0.0,0.0212765957447,0.0106382978723,0.0531914893617,0.0425531914894,0.063829787234,0.0106382978723,0.0212765957447,0.0851063829787,0.106382978723,0.414893617021,0.547368421053,94.0,-1.27227488542,359.04,182.846947368,178.91,0.37,358.67,-0.0105035473368,119.025921238,,,,,,,,,30.3375968871,2085.0,106.553191489,26.0,25.0,2060.0,5.33088035456,292.807525809
2017-04-12T11:27:09.169Z,384.09090891607667,1.0,Anon02,0.0,2017-04-12T11:26:39.169Z,354.090908916,Solar,468,1.0,0.0244295634921,408.0,0.46912202381,703.0,0.0551008597884,561.0,0.45134755291,736.0,2.93129770992,2.89790732663,736.0,281.302325581,252.5,144.0,592.0,1.53959724391,120.643629519,0.0235294117647,0.0,0.0235294117647,0.0,0.0,0.0117647058824,0.0235294117647,0.0235294117647,0.0235294117647,0.0117647058824,0.0117647058824,0.0235294117647,0.176470588235,0.2,0.223529411765,0.511627906977,85.0,-1.29590638827,358.76,167.810465116,174.94,0.41,358.35,0.0701410163411,115.523088993,,,,,,,,,33.4753933411,2116.0,97.0941176471,27.0,22.0,2094.0,5.52819610699,278.116083404
2017-04-12T11:28:14.365Z,449.27085298283384,1.0,Anon02,1.0,2017-04-12T11:27:44.365Z,419.270852983,Solar,468,1.0,0.241195487687,618.0,0.421894345852,482.0,0.200199477232,475.0,0.136710689228,494.0,6.03988367262,1.29797053623,618.0,264.327272727,248.5,139.0,479.0,1.09989256899,90.7890771455,0.0,0.0366972477064,0.045871559633,0.0825688073394,0.146788990826,0.0366972477064,0.0183486238532,0.0642201834862,0.045871559633,0.110091743119,0.0275229357798,0.00917431192661,0.0825688073394,0.0642201834862,0.0550458715596,0.363636363636,109.0,-1.19957362033,357.23,178.958454545,172.955,0.3,356.93,0.0220834468136,106.536567902,,,,,,,,,22.4568462524,502.0,44.1651376147,27.0,25.0,477.0,4.82146783175,79.2624850538
2017-04-12T11:34:18.453Z,38.678071131607055,1.0,Anon02,0.0,2017-04-12T11:33:48.453Z,8.67807113161,Nuclear,400.921,2.0,0.0809913997427,559.0,0.465124940746,441.0,0.299756213178,498.0,0.154127446333,672.0,7.3871935968,2.41535450373,672.0,263.696428571,238.5,112.0,560.0,1.43121752466,96.5611241729,0.00900900900901,0.00900900900901,0.045045045045,0.045045045045,0.027027027027,0.045045045045,0.027027027027,0.126126126126,0.0990990990991,0.126126126126,0.027027027027,0.045045045045,0.0630630630631,0.0810810810811,0.036036036036,0.348214285714,111.0,-1.35188686801,359.65,176.59,184.415,0.0,359.65,-0.0708443291566,112.045407544,1.85858308077,1322.15014276,328.416798108,251.286688864,46.5725240888,1275.57761867,1.41941308091,254.594929037,34.3327354179,333.0,36.018018018,28.0,25.0,308.0,5.83974086344,41.7009909753
2017-04-12T11:35:09.691Z,89.9140830667572,1.0,Anon02,1.0,2017-04-12T11:34:39.691Z,59.9140830668,Nuclear,400.921,2.0,0.202257495591,491.0,0.541940035273,610.0,0.120070546737,429.0,0.135731922399,502.0,5.71342200726,2.31277968218,610.0,257.727272727,238.0,134.0,476.0,1.44623604516,91.5639775429,0.00917431192661,0.0275229357798,0.0825688073394,0.0917431192661,0.0825688073394,0.045871559633,0.0275229357798,0.0642201834862,0.045871559633,0.0366972477064,0.0366972477064,0.0366972477064,0.0642201834862,0.0642201834862,0.045871559633,0.4,109.0,-1.33374154536,357.83,178.005909091,176.965,1.17,356.66,-0.0389002215895,111.920710102,,,,,,,,,25.3256632458,568.0,45.5229357798,27.0,25.0,543.0,4.95427475776,79.4542850884
2017-04-12T11:36:04.277Z,144.505356,1.0,Anon02,0.0,2017-04-12T11:35:34.277Z,114.505356,Nuclear,400.921,2.0,0.0888221023283,404.0,0.506608248543,440.0,0.204910019191,422.0,0.199659629938,545.0,4.52811936383,0.711729533911,545.0,253.366972477,241.0,90.0,455.0,0.870282993169,78.45172191,0.00925925925926,0.0185185185185,0.037037037037,0.0462962962963,0.0277777777778,0.0462962962963,0.037037037037,0.0925925925926,0.0833333333333,0.0648148148148,0.0277777777778,0.0277777777778,0.0740740740741,0.0833333333333,0.0833333333333,0.412844036697,108.0,-1.36504094568,359.52,193.407981651,198.14,4.63,354.89,-0.151021291352,112.964812056,-0.00605721788517,841.647194494,284.568111255,230.051778165,38.6264158317,803.020778663,0.932672975729,209.263543881,10.0163480539,514.0,56.4722222222,27.0,25.0,489.0,3.35216159736,98.0847572193
2017-04-12T11:36:58.353Z,198.59747987411498,1.0,Anon02,1.0,2017-04-12T11:36:28.353Z,168.597479874,Nuclear,400.921,2.0,0.189892183288,348.0,0.463477088949,587.0,0.069204851752,272.0,0.277425876011,450.0,0.884597043395,0.0072381152172,587.0,152.989690722,162.0,23.0,564.0,0.751978953032,129.437521835,0.03125,0.03125,0.0729166666667,0.0625,0.0833333333333,0.03125,0.0104166666667,0.0520833333333,0.03125,0.0104166666667,0.0208333333333,0.0416666666667,0.09375,0.125,0.0729166666667,0.474226804124,96.0,-1.27202334867,357.13,187.717319588,189.3,3.72,353.41,-0.121401278097,112.877444539,,,,,,,,,7.65465343111,1167.0,174.75,146.0,23.0,1144.0,2.66550540148,203.660870076
2017-04-12T11:37:32.694Z,232.93429395422362,1.0,Anon02,0.0,2017-04-12T11:37:02.694Z,202.934293954,Nuclear,400.921,2.0,0.114778998532,321.0,0.479266872563,816.0,0.115589084097,710.0,0.290365044808,523.0,1.45078595563,2.52502823902,816.0,189.913461538,186.0,25.0,791.0,1.18889701795,151.343731959,0.0291262135922,0.0194174757282,0.0873786407767,0.0776699029126,0.0679611650485,0.0291262135922,0.0388349514563,0.0291262135922,0.0388349514563,0.0291262135922,0.0388349514563,0.0388349514563,0.116504854369,0.106796116505,0.106796116505,0.403846153846,103.0,-1.21776633848,359.03,193.863365385,186.835,0.38,358.65,-0.0915521028301,108.239306112,,,,,,,,,11.9554654558,1006.0,132.174757282,127.0,24.0,982.0,3.20481559987,172.990455272
